id,datetime,location,text,rating,accessibility,facility,activity
e20bdfaa5de04ab699595aa9bbe18236,2019-02-15 14:15:46,Bukit Senyum,Aseek buat ngadem,5,neutral,neutral,positive
9eb5b74c47124a8fbbab76a6ef76d894,2019-02-15 14:15:47,Bukit Senyum,bayar berapa kesini?,5,neutral,neutral,neutral
9a0747199de14ff8bd47e92ebe4bbcc7,2019-02-15 14:15:48,Bukit Senyum,Alami banget,5,neutral,neutral,neutral
11d0f03fd27a4bbe975ebf02c798337c,2023-02-14 14:15:48,Bukit Senyum,Nice....hatur nuhun,5,neutral,neutral,neutral
4b8016bfe9d54ac8bc07560765b16113,2022-12-15 14:15:48,Bukit Senyum,Asri damai,5,neutral,neutral,neutral
df029cc7370645b4a7534133ed334f21,2022-11-15 14:15:48,Bukit Senyum,Tempatnya indah😁 …,5,neutral,neutral,positive
69e5ba5e24ca4032acc9c35fc594ebc9,2022-02-15 14:15:48,Bukit Senyum,Tadabur alam,4,neutral,neutral,neutral
897198b1611f4200b180d7d6d301386a,2022-12-15 14:15:48,Bukit Senyum,Bukit senyum,5,neutral,neutral,neutral
68c46a3e80594dd08e78370cc3245436,2019-02-15 14:15:48,Bukit Senyum,"
Kayu pinus, perkebunan teh, udara segar, penduduk yang ramah, makanan terjangkau, pemandangan menakjubkan",5,neutral,positive,neutral
67b9a2ebfa1040d48d0fe939141d536d,2022-11-15 14:15:48,Bukit Senyum," Pemandangannya bagus, cuacanya sejuk, suka saja makanannya, lama datangnya harus sabar, jangan datang saat lapar

",5,neutral,neutral,positive
1d66eed5b0ab4c7ba4e8e31816ba05e8,2021-02-15 14:15:48,Bukit Senyum," Bagus Bukit Smile tempatnya asik Untuk camping cocok banget buat keluarga atau rombongan Apa lagi anak-anak pasti suka.

",4,neutral,neutral,positive
87b56d872a92430cacc439330745fb59,2023-01-15 14:15:48,Bukit Senyum,"
Udara Segar, Tempat Alami untuk Penyembuhan n Tempat Instagramable",5,neutral,neutral,positive
53f9848c65464d948ddf9926f703acd9,2022-08-15 14:15:49,Bukit Senyum,"
Mencari alam yang menyegarkan? Ini adalah tempat yang cocok. Dengan banyaknya spot yang instagrammable orang bisa bebas berfoto dimana saja. Ada beberapa kegiatan outbond juga. Sebagian besar tempat ini dikelilingi oleh pohon pinus. Toko suvenir dan foodcourt juga tersedia di sini, jadi jangan khawatir merasa lapar. Di sini saya lampirkan salah satu suvenir yang saya beli di sana, membakar lukisan. Harganya cuma 75k tapi hasilnya memuaskan!",5,neutral,positive,positive
8046328e039d451fb19cf155c3665782,2022-02-15 14:15:49,Bukit Senyum,"
Area pohon pinus, Anda bisa berkemah di sini, hiking singkat, atau sekadar makan siang bersama teman-teman sambil menikmati udara segar",5,neutral,neutral,positive
6bea63f7b1f3487685e204b59024ca87,2021-02-15 14:15:49,Bukit Senyum,"
Jika Anda menyukai alam dan menyukainya Anda harus mengunjungi tempat ini, Bukit Senyum Tempat ini begitu bersih udaranya, segar. Anda bisa outbond dan camping.",4,neutral,neutral,positive
7442f8fab93746caac5d7ca0f8ce685a,2022-02-15 14:15:49,Bukit Senyum," Sedul ada di sini!

",5,neutral,neutral,neutral
55a2528fe6ef49faad9690d37ef96b17,2022-09-15 14:15:49,Bukit Senyum,"
Sampai saat review ini dibuat, inilah salah satu permata tersembunyi di kawasan ini. Tolong jangan pergi selama akhir pekan karena akan sangat ramai dengan penduduk setempat.

Datanglah pagi-pagi sekali atau menjelang tengah hari. Anda bisa berkemah di sini.

Bawa kendaraan Anda sendiri karena sulit dijangkau dengan transportasi umum. Jika Anda seorang turis, carilah orang lokal yang dapat memandu Anda ke daerah ini karena kebanyakan orang di sekitar sini tidak dapat berbicara bahasa Inggris.

Terakhir tapi bukan yang akhir,
Tanyakan kepada orang-orang jika Anda tersesat.",5,neutral,neutral,neutral
2763f9b8cf77430bbb16c40438bff60a,2022-02-15 14:15:49,Bukit Senyum," bukittt smiley good joob👌🖤

",3,neutral,neutral,neutral
a925dc50eaf44bed902c9f1ab081b10e,2021-02-15 14:15:49,Bukit Senyum,"
Petualangan pemandangan gunung dengan banyak peternakan di Gunung Burangrang KBB",5,neutral,neutral,neutral
efdf924787d7423c82f585711625914d,2021-02-15 14:15:49,Bukit Senyum," Ini dingin
Lulus untuk istirahat lelah

",5,neutral,neutral,positive
56e426c3c64e4cd6bdc1ca10bce193a7,2022-02-15 14:15:49,Bukit Senyum,"
Mereka berdiri selama bertahun-tahun untuk menangkap air dan mempertahankannya di atas selama mungkin. Mereka menyediakan air bagi lingkungannya untuk perkebunan teh, perkebunan kopi, sayuran dan masih banyak lagi. Terima kasih temanku untuk tetap menjaga dan mengamankan makanan kita. Apakah Anda ingin melihat teman saya? datang dan kunjungi mereka di Wisata Alam Bukit Senyum, Burangrang Selatan, Bandung, Jawa Barat.",5,neutral,neutral,neutral
a33696dd4ccf46cf8ad708baf3a7d001,2021-02-15 14:15:49,Bukit Senyum," Pohonnya enak, dan harga makanannya tidak mahal, ya tempatnya asri dan pohonnya mantap

",4,neutral,neutral,positive
023b09fec1914e9d8d71f129f02db368,2022-04-15 14:15:49,Bukit Senyum," Keren dan cantik

",5,neutral,neutral,positive
d84b7b63008a4ca29a143e5893ca6e31,2022-02-15 14:15:49,Bukit Senyum,"
Pintu masuk perlu renovasi, terlalu sempit untuk 2 kendaraan sekaligus",4,negative,neutral,positive
105466662974454797e9dcba41149060,2021-02-15 14:15:50,Bukit Senyum," Dingin dan teduh

",4,neutral,neutral,positive
9fb7eeedbe3f4258845f2d854fad78c3,2020-02-15 14:15:50,Bukit Senyum,"
Bagus, tenang, alami, segar, dan banyak lagi....👍👍👍",5,neutral,neutral,positive
1c0d512d4eaf4d68a1a932dfcd2a045a,2019-02-15 14:15:50,Bukit Senyum," Sangat keren

",5,neutral,neutral,neutral
1cc98f5ad5f24373af57ac4713e9b8ea,2019-02-15 14:15:51,Bukit Senyum," Lembur saya adalah yang terbaik

",5,neutral,neutral,neutral
f2e64e30443645908b7f0839f48d9ce9,2021-02-15 14:15:51,Bukit Senyum," Tempatnya keren..

",5,neutral,neutral,positive
722e0d733cd8426ba6f783db0a391ce8,2022-02-15 14:15:51,Bukit Senyum,"
Tempat yang bagus untuk mendapatkan gambar yang bagus",5,neutral,neutral,positive
b3eca843430e4252aa43f38f9c38726e,2020-02-15 14:15:51,Bukit Senyum,Rekreasi bersama keluarga,5,neutral,neutral,neutral
61458d3e4680431fa081cfec3b0af223,2021-02-15 14:15:51,Bukit Senyum," Keren menyegarkan

",5,neutral,neutral,positive
f6578db52acc41ab9995f07d3efd61e5,2019-02-15 14:15:51,Bukit Senyum," Tempat yang bagus. Murah dan hidup

",5,neutral,positive,positive
e14279d699314b048810decb14f50d9c,2019-02-15 14:15:52,Bukit Senyum," Dingin,, ademmm tenang 😍😍

",4,neutral,neutral,positive
0285a64f443245619009a07dc2bf14eb,2020-02-15 14:15:52,Bukit Senyum," HVM pergi gas

",5,neutral,neutral,neutral
c85067a1f0df4877aa7b29026b6f07cb,2020-02-15 14:15:52,Bukit Senyum," lembur saya

",3,neutral,neutral,neutral
20bd5a2c3b14463e987cb300466f0ab4,2022-02-15 14:15:53,Bukit Senyum,"
pemandangan panorama yang bagus",5,neutral,neutral,positive
0b63f788a9164514ba54d2ad70b191be,2022-02-15 14:15:53,Bukit Senyum," Tempat asketisme

",5,neutral,neutral,neutral
6e89a6a43b79494b9c076bee3fef7ff0,2019-02-15 14:15:53,Bukit Senyum," Alam itu dingin

",4,neutral,neutral,positive
04b7d6ed35084be29fad566e48d7a88a,2022-03-15 14:15:54,Bukit Senyum,Bukit Senyum,5,neutral,neutral,neutral
47ea03c95ac44de686890146073a6636,2022-08-15 14:18:30,Curug Sawer Cililin,"Dah lama gak kesini , terakhir ke sini pas waktu masih SMA Th 1997 .. kemarin pas mu k Curug yg lain lewati jalan masuk k Curug sawer, ampir z belok k Curug sawer 😀 next trip lah yah 🙏🏻🥰.. akhirnya kemarin ngasuh anak2 ke sini dannnn hahahah.. kenapa sih tulisan Curug sawer nya kecil benerrr jadi kan gak ke lihat an akhirnya kita smua labas naik sampai k atas yg ada tempat2 makan nya , asyikkk sih pemandangan nya asri over all Happy n udara nya segerrrr 👍😎🥰",4,negative,neutral,positive
67c73fc0c4f7419a8bd6da7f6f0d3d09,2022-06-15 14:18:30,Curug Sawer Cililin,"Sejuk, tidak terlalu jauh dr tempat masuk ke curug.. Pengelolaan belum maksimal. Udara ny sejuk, jalan tidak terlalu tetjal.",5,neutral,negative,positive
7b6a99cd4e004705b6e3fa86df5f0706,2022-09-15 14:18:30,Curug Sawer Cililin,"Seru perjalanannya, meskipun Curugnya kecil tapi sangat eksotis.",5,neutral,neutral,neutral
4541b97a49764f61b8178992cd5f7417,2022-11-15 14:18:30,Curug Sawer Cililin,"Dulu sangat asri,, mungkin karena kurang perawatan jdi terlihat kumuh..
Tapi gk usah khawatir curug sawer ini cocok untuk dikunjungi bersama keluarga..",3,neutral,negative,positive
cd28edfc49914fda965d56fb848980de,2023-01-18 14:18:30,Curug Sawer Cililin,"sabtu kemarin saya kesana, dan curug ini sedang tutup sementara.
ada tulisan di gerbangnya, dan di pos tdk ada yg jaga. lalu sudah tanya jg ke ibu penjaga warung di depan",4,neutral,neutral,neutral
b8e9c467527f4f81b6265cf59021bd66,2022-02-15 14:18:30,Curug Sawer Cililin,"Woalah akses menuju curug sawer ini masih sangat minim, tidak terlalu terawat dan masih natural banget. HTM 7500/org, parkir 2500.
Dari pintu masuk kita menuju ke tempat parkir disana ada warung dan toilet yang kurang terawat.
Parkirnya cukup disini aja karena di atas gak ada tempat parkir lainnya.
Sebelum kita jauh melangkah kita akan menemui hutang pinus yang masih minim fasilitasnya. Jarak curug dari sini masih sekitar 15 menit katanya 😂, tapi ya lumayan lebih lah. Menyusuri jalan utama yang lebarnya gak lebih dari dua meter terus menanjak melewati dua tikungan menukik.
Di salah satu pohon ada tulisan curug sawer dari papan, sebagai tanda panah menuju curug. Hmmmm, jalannya dong ya naik ke bukit dengan bertumpu pada undakannya batu alakadarnya. Lumayan licin pas turun apa lagi kalau hujan.
Katanya di atas sana masih ada curug lagi yang lebih besar merupakan aliran utama dari curug sawer ini.
Aku terus naik ke atas dan ternyata sampai di atas setelah terus menyusuri banyak kelokan dan tanjakan seorang warga memberi tahu jika curug utama yg di atas jauh dan jarang di kunjungi orang.
Beuhhh akhirnya aku mengurungkan niat untuk melanjutkan perjalanan.
Kembali ke bawah dan sungguh harus benar-benar berhati-hati karena jalanan menurun curam. Mana licin lagi karena gerimis mulai turun.
Benar-benar menyesal deh kalau saja tadi tak naik terus mungkin gak akan selelah ini.

Katanya di atas bukit sana ada juga perkampungan warga. Gak kebayang gimana warga diatas sana harus bolak balik menyusuri trek seperti ini.

Kalau pun harus naik motor sungguh mengerikan buat aku. Karena tanjakan dan kelokan banyak yg curam dan menukik tajam.

Akhirnya aku fak sampai ke curug.
Udah keburu ujan dan udah BT juga 🤭

Buat pemandangan disini gak bagus aja gth. Gak kerawat banget.",4,positive,negative,negative
c7d8f4c5ca3145a4a4c43898a6584368,2021-02-15 14:18:30,Curug Sawer Cililin,tempatnya bagus. sayang akses jalan ke curugnya masih jelek,4,negative,neutral,positive
1fa834024dfe48da9ab4bb804afd809c,2019-02-15 14:18:30,Curug Sawer Cililin,"Nyobain gowes nyurugnya tapi pas mau ke curug nya batal akses nya ga nyaman bawa sepeda akhirnya cuma poto"" disekitaran hutan pinus.",5,negative,neutral,neutral
fa73ea6a2f5e41b88475bb48043204f7,2021-02-15 14:18:30,Curug Sawer Cililin,"Akses menuju Curug Sawer sudah cukup bagus, namun begitu mendekati lokasi, jalanan akan menjadi sedikit sempit. Hati-hati karena jalanan tersebut agak licin. Air terjun yang tidak terlalu besar membuat kita dapat bermain di bawah aliran tersebut.",1,positive,neutral,neutral
0334bab8ca774864ad6c1863682eca07,2022-10-15 14:18:30,Curug Sawer Cililin,"Banyak sampah, tidak terawat.
Kalo datang kesini saat musim kemarau, curugnya ""hilang"". Airnya surut.",4,neutral,negative,neutral
6cd9e91484ea4a60a86a4d271c288969,2020-02-15 14:18:30,Curug Sawer Cililin,"Banyak sekali tempat rekreasi dikabupaten bandung barat,khususnya cililin masih banyak curug curug dan alam yang eksotis,tinggal melakukan perbaikan infrastruktur yang bagus",3,neutral,neutral,neutral
79d28cd6979947c39fe08ff6e2938e44,2019-02-15 14:18:30,Curug Sawer Cililin,"Tempat wisata yang sejuk dan indah, akses menuju ini pun terbilang mudah, hanya sayang tempat nya kurang terawat dan masih dikelola seadanya",3,positive,negative,neutral
84f64ff6c98b49c6911adbb72da6b348,2021-02-15 14:18:30,Curug Sawer Cililin,"Bagus... treknya ga auzubillah..lewat hutan pinus byk hamox disewakan..murah meriah
Cm byr 10 rb plus parkir..jlnnya bagus..cm sayang debit airnya kecil dan byk sampah🖓..tolong diperhatikan... sm toiletnya ya..biar byk yg mau berkunjung..☺☺☺ …",5,positive,positive,neutral
b954a4d078aa46039aef5ac8ee953172,2021-02-15 14:18:30,Curug Sawer Cililin,"5 menit dari Alun2 Cililin, tempat yang cocok utk jogging, ada penyewaan hammock dan makanan ringan.",3,neutral,neutral,positive
1108c4a0c92542febb02c9e19681a44b,2019-02-15 14:18:30,Curug Sawer Cililin,"Masih minim fasilitas, toilet kotor dan airnya tidak mengalir. Januari 2021 ke situ, tempatnya juga berserakan sampah.",4,neutral,negative,negative
ff89be515ac140058db81aa179aa8066,2020-02-15 14:18:30,Curug Sawer Cililin,"Tempat lumayan indah , akses dekat dengan jalan raya, hanya saja pas kemarau disini selalu kering",3,neutral,neutral,positive
286104d171b5481590846577cb549091,2019-02-15 14:18:30,Curug Sawer Cililin,Masi perlu banyak perhatian khusus karna kan ini salah satu tempat wisata ..masi banyak yg harus d perbaharui,3,neutral,neutral,neutral
8ae2e3a77c4943edb69a70126a45266e,2020-02-15 14:18:30,Curug Sawer Cililin,"Tempat yg sejuk indah dan asri,  cocok untuk rekreasi bersama keluarga",3,neutral,neutral,positive
cde5ec24bf6d4fb7ba5fa6a3b1e6d4e4,2022-02-15 14:18:30,Curug Sawer Cililin,"Pas datang airnya sedang surut, karena memang sedang musim kemarau juga sih.... Untuk pengelolaan belum maksimal, jalur pejalan kaki sama dengan motor, agak riskan... Tapi pemandangan hutan pinusnya bagus dan belum komersil jadi kalau wisata kesini ga perlu bawa banyak uang karena enggak mahal, cukup bawa banyak makanan karena treknya cukup menguras enerji, jadi pasti lapar lagi pas sampe curugnya 😹😹 spot foto di hutan pinus banyak, kalau engga mau cape and cuma mau foto foto cukup jalan sampe hutan pinus aja....",5,negative,negative,positive
6f011fae487648d5a8f9394076e0b72e,2021-02-15 14:18:31,Curug Sawer Cililin,Lumayan harus bawa air di bawah parkiran soal a gak ada yg jualan  diatas,3,neutral,neutral,neutral
144077ff4cb343f2b44e24fd6f1648c4,2020-02-15 14:18:31,Curug Sawer Cililin,"Curugnya kecil, tapi lumayan masih asri dan adem seger",4,neutral,neutral,positive
da66db404aa649caad0a286ef9c42954,2022-02-15 14:18:31,Curug Sawer Cililin,Udara segar nyaman dengan pemandangan alam yang indah bik8n sejuk di hati,5,neutral,neutral,positive
c3fbe7f058dc4f85965adbb6070449ac,2019-02-15 14:18:31,Curug Sawer Cililin,perjalanan ke curug nya cukup jauh.pemandangan nya good.untuk prewedding juga cocok,4,neutral,neutral,positive
a1c7363e105d4dedbb1c86daf81c72bb,2022-06-15 14:18:31,Curug Sawer Cililin,"Tempatnya indah, tp sayang kemarin airnya lagi kering,, terus kurangnya stand kuliner, dan masih dlm tahap pembangunan saung..",5,neutral,negative,positive
017344b662524150829fb46b2d900fd1,2019-02-15 14:18:31,Curug Sawer Cililin,"Ke lokasi ini karena gowes. Kalau bukan gowes, belum tentu bisa kesini.
Tingkat kemiringan tanjakan nya 75° dan panjang sekali. Andes, Gantole, Cijengkol lewat. Jalan sebagian mulus aspal, sebagian sudah rusak dan licin..
View sangat sangat indah, tidak menjemukan & membosankan, sejuk & rindang karena banyak pohon Pinus. Padahal gowes nya nanjak dan ripuh..
Recommended buat goweser yang nyari tanjakan, bisa kesini. Patokan belokan Koramil Cililin .",5,neutral,neutral,positive
82443a0cfdd3440f8cc53091942f66bf,2019-02-15 14:18:31,Curug Sawer Cililin,Sejuk lah...jd inget dulu jaman sekolah main kesini....,5,neutral,neutral,positive
5453cc0905334b69ac3bfa57e8323967,2019-02-15 14:18:31,Curug Sawer Cililin,"Luar biasa,,amazing HTM 17,500/motor",5,neutral,neutral,neutral
75653a83be46403e813754190c772278,2022-02-15 14:18:31,Curug Sawer Cililin,"Indah banget!!!!, udara nya bersih, terus ada beberapa permainan,seperti memanah,menembak dll",5,neutral,neutral,positive
cc9e011819524526bed7ff2e2df06293,2022-09-15 14:18:31,Curug Sawer Cililin,"Sekarang ditambah fasilitas bermain anak seperti Hammock, Selfi place, dll",5,neutral,neutral,neutral
9b397c3d8b244274974dc8f82331023d,2021-02-15 14:18:31,Curug Sawer Cililin,Tempat yang masih natural,3,neutral,neutral,positive
5fa094256c3d4045b420efbb1f90b34f,2022-02-15 14:18:31,Curug Sawer Cililin," Wah

",3,neutral,neutral,neutral
b92c6e2e496d4375aabe6bdb45248692,2022-02-15 14:18:31,Curug Sawer Cililin,"Curug sawer Cililin sekarang walaupun musim hujan, airnya ga terlalu deras. Jalannya aman ga licin",4,neutral,neutral,neutral
09c6f6cfb44c48e9b32aca8ecee984a8,2022-02-15 14:18:31,Curug Sawer Cililin,"Daerahnya hanya bisa di lewati...
Karna curug sawer ini,tepat pinggir jalan jd klo berlama lama parkir kendaraan akan menimbulkan kemacetan...Klo buat hari hari biasa bisa.cukup 15menit untuk bersantai dan berpoto.bagi yg ingin mengunjungi tempat ini bisa lihat dahulu di maps.sebelum pergi.berdo'a untuk keselamatan anggota keluarga mau pun yg bertouring.",5,neutral,neutral,neutral
b983a685cc904885af6c9ec10724c793,2020-02-15 14:18:31,Curug Sawer Cililin,Adem buat ajak keluarga olahraga pagi,2,neutral,neutral,positive
06917a8d1ced41b5ad8afd14af471cbc,2022-05-15 14:18:31,Curug Sawer Cililin,"Tempat indah , adem , banyak spot poto",5,neutral,neutral,positive
5cc98d5cafe448acac3f165784305ae6,2019-02-15 14:18:31,Curug Sawer Cililin,Manajemen nya kurang baik.. Akses jalannya juga masih kurang bagus.. Harga tiketnya rajin banget dinaikin 🤣🤣🤣 …,3,negative,negative,neutral
9ac93210608e4b169ab8d93ce1d85bc7,2019-02-15 14:18:31,Curug Sawer Cililin,Cocok jalan2 pagi sambil Menghirup udara segar diakhir pekan 🌿🌲🌲,5,neutral,neutral,positive
e54a13d38ba342419350da181a777907,2022-02-15 14:18:31,Curug Sawer Cililin,Cukup nyaman. Tp masih ada pungli padahal sudah bayar tiket masuk,4,neutral,neutral,positive
60d7dc75a06a4b43905e691d3ed2a9c1,2019-02-15 14:18:31,Curug Sawer Cililin,"Tempatnya enak sejuk ,alam banget 😄 …",4,neutral,neutral,positive
18d016108aa7438c8ef791a28b463b85,2019-02-15 14:18:32,Curug Sawer Cililin,Tempatnya asri dan masih alami,5,neutral,neutral,positive
dd6b8e5698004365aa7dd62dccb54255,2022-02-15 14:18:32,Curug Sawer Cililin,Sebuah tempat dengan nuansa hutan Pinus sebelum sampai ke Curug sawer..,5,neutral,neutral,neutral
7ecea126b5b9498aa978bb6471d9e9f3,2022-02-15 14:18:32,Curug Sawer Cililin,tempat yang asyik untuk bersantai bersama org2 terdekat atau kerabat,5,neutral,neutral,positive
438981771127439298ff34478303d6d3,2021-02-15 14:18:32,Curug Sawer Cililin,Tempat favorit bwt menenangkan diri.,4,neutral,neutral,positive
349a9882460440e6b32f78d484c31c7a,2019-02-15 14:18:32,Curug Sawer Cililin,"Dekat dari tempat parkir ,, masih alami",4,neutral,neutral,positive
da05254a04e34f0999286ce3fa73476e,2020-02-15 14:18:32,Curug Sawer Cililin,Asri segar. Perlu pengelolaan lagi biar makin asyk,5,neutral,neutral,positive
adb7eb98b17a4c6c8db8bb6d17f7093a,2022-02-15 14:18:32,Curug Sawer Cililin,Tempat yang asyik untuk sekedar jalan² dan olahraga rekreasi,5,neutral,neutral,positive
f071e5636e604bbbb745e870dfdf2e99,2019-02-15 14:18:32,Curug Sawer Cililin,Enak buat pecinta alam tenang pokok y.,5,neutral,neutral,neutral
cb19066c3cc9462a9f8ae76345ea226a,2020-02-15 14:18:32,Curug Sawer Cililin,"Tempat wisata tertua dan masih bertahan di cililin, walau pun pengelolaannya kurang profesional,
Air dari hulu banyak di manfaatkan oleh warga sekitar cililin",5,neutral,negative,neutral
820b27ee3a94484aaa53b867f0e08e1b,2019-02-15 14:18:32,Curug Sawer Cililin,Wana wisata Curugsawer Cililin kab. Bandung Barat,4,neutral,neutral,neutral
df50ce81a6624fb5966e196953aa2394,2019-02-15 14:18:32,Curug Sawer Cililin,Sangat sejuk dan masih alami,5,neutral,neutral,positive
c4a75c8f750147ac82afc78eb28767c2,2019-02-15 14:18:32,Curug Sawer Cililin,"Hutan pinus nya cocok untuk piknik keluarga, tiket yang murah serta akses yang dekat dengana jalan utama.
perlu rehabilitasi serta penataan kembali dengan fasilitas fasilitas kekinian.  akses dari hutan pinus ke curug perlu perbaikan.",5,positive,positive,neutral
cc448ec0057041bc9c3906f928477eb1,2019-02-15 14:18:32,Curug Sawer Cililin,"bagus untuk olahraga, naik ke gunung untuk ngurusin badan. masuknya bayar 7.500 parkir 2.500. kini di kelola perhutani.

awal kesini kami nyasar, saya kira curug sawer ada di puncak gunung, ternyata masih di bawah.

disini ada perkemahan juga, banyak hammock yang kayaknya di sewakan,

makanan spesialnya seperti di tempat piknik lainnya, yap ! pop mie.",4,neutral,neutral,positive
d8d4a0b2cfb445c5844a405e729e7d80,2020-02-15 14:18:32,Curug Sawer Cililin,"Tempat nya sejuk
Hawa nya masih asri",5,neutral,neutral,positive
9caeef632c4e440ba8f250846f76f78c,2022-09-15 14:18:32,Curug Sawer Cililin,Lumayaan sejukkk cocok buat yang ngecamp,5,neutral,neutral,positive
e0f4a100aec940d289d1b698c089d163,2019-02-15 14:18:32,Curug Sawer Cililin,"Tempat main dikala waktu kecil, hiking dan setelahnya botram bareng keluarga. Tolong dijaga alamnya buat para pengunjung, terutama jangan buang sampah sembarangan, bawa turun kembali sampahnya.",3,neutral,neutral,positive
dbc4f933ea9f491d9cdcc5d81095cabe,2022-02-15 14:18:32,Curug Sawer Cililin,Pemandangan yang Sangadh Mwantap Tenan,4,neutral,neutral,positive
245a2537f582474dab2a520435fc2302,2020-02-15 14:18:32,Curug Sawer Cililin,"Curug yang masih 'virgin', seandainya dikelola dengan baik, bisa menjadi tempat wisata alternatif. Karena tidak terlalu jauh dari jalan besar. Jalan menuju curug, melaui jalan setapak yang lumayan agak mengerikan dengan pohon2 liar.  Harus hati hati. Ada curug kecil juga yang sebenarnya bisa dipakai tp tidak ada jalan kesana.#letsguide",5,neutral,neutral,neutral
8990e8a7b2c642f087b6089bf077dfb6,2020-02-15 14:18:32,Curug Sawer Cililin,Ok....tmpat wisata alam yg sangat menyehatkan dan murah meriah👍👍 …,4,neutral,positive,positive
19ebd719e615413d8d9552377f39060f,2019-02-15 14:18:33,Curug Sawer Cililin,"Sempet nyasar jauh pas masuk lokasi Curug Sawernya, malah naik terus ke atas pake motor 😂😂😂, ternyata deket aja masih di bawah deket hutan pinusnya. Dari hutan pinus ke curug sawernya cuma jalan aja dikit haha …",5,neutral,neutral,neutral
8b6777841e334397848cec02518f25da,2019-02-15 14:18:33,Curug Sawer Cililin,"Tempat bagus,  tapi sayang banyak sampah",2,neutral,negative,positive
78a2625b046b404baefe6b567cb22d99,2020-02-15 14:18:33,Curug Sawer Cililin,Tempat nya adem buat santai2 .pokonya jos dah,4,neutral,neutral,positive
f909d54437ac49d39fc5984e4a5de424,2019-02-15 14:18:33,Curug Sawer Cililin,"Sebenarnya lokasi wisata alam yang disajikan sangat bagus, sayangnya kurang dikelola dengan baik sehingga tidak tersedia fasilitas yang baik untuk pengunjung dan banyak sampah dimana-mana.",3,neutral,negative,positive
9ca38287c4af4e078f6f8fb3efa7c7d7,2020-02-15 14:18:33,Curug Sawer Cililin,"Tempat ini cukup pantas untuk dikunjungi, tempatnya nyaman untuk botram dengan keluarga sambil rebahan menikmati sejuknya pegunungan...murah dan mudah untuk dikunjungi😊😊😍😍❤👍👍 …",5,neutral,positive,positive
bb5a6a496fb34616b51ddf1471ad513c,2020-02-15 14:18:33,Curug Sawer Cililin,Akses jalannya kurang nyaman,5,negative,neutral,neutral
378afa1ef6714956bf6d7c73da5b80ba,2019-02-15 14:18:33,Curug Sawer Cililin,Menyenangkan..mantap pokonya mah,4,neutral,neutral,positive
001170ec6ca24926b135a081728c9d11,2022-02-15 14:18:33,Curug Sawer Cililin,"Tempatnya adem, tiket masuk murah sayang fasilitas toilet masih kurang terawat, tersedia sewa hammock",1,neutral,negative,positive
23791b2f4e3e44f1a0c817b8fccf4784,2022-10-15 14:18:33,Curug Sawer Cililin,"Lumayan buat refreshing...., Untuk jalan ke air terjun lumayan jauh, tapi enak kanan kiri pohon, jadi capeknya gak kerasa",5,neutral,neutral,neutral
2e945bd40be14f3883c90df7c0b5ddac,2019-02-15 14:18:33,Curug Sawer Cililin,"Tempatnya tidak terawat, sepertinya lama ditutup karena wabah COVID-19.",5,neutral,negative,neutral
a6550214940e4f938c161715ed8b06e6,2019-02-15 14:18:33,Curug Sawer Cililin,Saya pernah kemping di sana,4,neutral,neutral,neutral
877aa4c3f0e248f9b7070f3a41be5215,2019-02-15 14:18:33,Curug Sawer Cililin,Tempatnya nyaman dan asri... Aplg ada sungai kecilnya itu lho... Nyaman wat bermain air anak2,3,neutral,neutral,positive
12ee2d0f3ee347ab806af93b1a11acbe,2022-02-15 14:18:33,Curug Sawer Cililin,"Menurut saya sendiri bisa menenangkan otak,tempatnya sejut,apalagi sambil makan makan sama keluarga enak banget",5,neutral,neutral,positive
0e79996bf55b40c38f44c49c98c66fae,2021-02-15 14:18:33,Curug Sawer Cililin,"tempat tidak tertata dengan rapi, tempat sampah kurang, akses menuju curug sawer jalan setapak, kurang rambu rambu petunjuk jalan menuju curug sawer.",3,negative,negative,neutral
0afa8de759be4aadb4852a069888a6ae,2020-02-15 14:18:33,Curug Sawer Cililin,"Suasana nya enak, sejuk, seger.. tapi banyak sampah. -__-
Dan gak ada tempat sampah..",3,neutral,negative,positive
579a4496f922402eafc5730a33b1f667,2021-02-15 14:18:33,Curug Sawer Cililin,"Saya kemah disini bersama murid tempat saya bekerja. Tidak terawat, wcnya kotor dan bangunannya tua. Sayang sekali",5,neutral,negative,neutral
ec051753be6b48159906e1b1456b1661,2020-02-15 14:18:33,Curug Sawer Cililin,Tempat nya lumayan sebenar nya...hanya kurang d kelola dengan baikkk...pdhl punya potensi wisata...,5,neutral,negative,neutral
3df94c5782f34c26bd815426f1d0fad8,2019-02-15 14:18:34,Curug Sawer Cililin,"Tempatnya bagus,indah,sejuk banget apalagi hari minggu rame banget",5,neutral,neutral,positive
4456a4339fef45f68b35f95c3b76c0fa,2021-02-15 14:18:34,Curug Sawer Cililin,"Jauuuuh harus jalan kaki dulu ..
Tpi suasana asri sejuk nyaman buat camping piknik keluarga",2,neutral,neutral,positive
2e41832bd5ce42478a93b76cbfc93fd1,2020-02-15 14:18:34,Curug Sawer Cililin,Indahnya kebersamaan lurrr,4,neutral,neutral,neutral
0e46f5a0cf384abb8ebaa2973e41e764,2021-02-15 14:18:34,Curug Sawer Cililin,Mungkin karena waktu itu kemarau jadi Airnya  turun  kaya dari keran turun dari atas :(,5,neutral,neutral,neutral
